Epoch,Accuracy,Time (s)
50,0.7894736842105263,2.725407838821411
51,0.7894736842105263,2.4873828887939453
52,0.7894736842105263,2.664137840270996
53,0.7894736842105263,2.3941891193389893
54,0.7894736842105263,2.3815300464630127
55,0.7894736842105263,2.373358964920044
56,0.7894736842105263,2.353938102722168
57,0.7894736842105263,2.403541088104248
58,0.7894736842105263,2.5339858531951904
59,0.7894736842105263,2.5185000896453857
60,0.7894736842105263,2.7774431705474854
61,0.7894736842105263,2.6437177658081055
62,0.7894736842105263,2.4241788387298584
63,0.7894736842105263,2.4006969928741455
64,0.7894736842105263,2.468427896499634
65,0.7894736842105263,2.437407970428467
66,0.7894736842105263,3.028061866760254
67,0.7894736842105263,2.7982640266418457
68,0.7894736842105263,3.2735307216644287
69,0.7894736842105263,2.940722942352295
70,0.7894736842105263,2.8636701107025146
71,0.7894736842105263,2.9315268993377686
72,0.7894736842105263,2.9683949947357178
73,0.7894736842105263,2.8550710678100586
74,0.7894736842105263,3.0617482662200928
75,0.7894736842105263,3.0726418495178223
76,0.7894736842105263,2.844478130340576
77,0.7894736842105263,2.984482765197754
78,0.7894736842105263,3.086970090866089
79,0.7894736842105263,2.80641508102417
80,0.7894736842105263,2.581500291824341
81,0.7894736842105263,2.440402030944824
82,0.7894736842105263,2.7492868900299072
83,0.7894736842105263,3.207744836807251
84,0.7894736842105263,3.169020891189575
85,0.7894736842105263,3.3556602001190186
86,0.7894736842105263,3.124427080154419
87,0.7894736842105263,2.9169352054595947
88,0.7894736842105263,2.8071141242980957
89,0.7894736842105263,2.5749919414520264
90,0.7894736842105263,2.524691343307495
91,0.7894736842105263,2.3737101554870605
92,0.7894736842105263,2.4941868782043457
93,0.7894736842105263,2.561403274536133
94,0.7894736842105263,3.0490753650665283
95,0.7894736842105263,2.6892740726470947
96,0.7894736842105263,2.5801401138305664
97,0.7894736842105263,2.519141912460327
98,0.7894736842105263,2.480030059814453
99,0.7894736842105263,2.432284355163574
100,0.7894736842105263,2.4865572452545166
101,0.7894736842105263,2.7188720703125
102,0.7894736842105263,2.5989789962768555
103,0.7894736842105263,2.5223419666290283
104,0.7894736842105263,2.384416103363037
105,0.7894736842105263,2.3249151706695557
106,0.7894736842105263,2.363966941833496
107,0.7894736842105263,2.3732848167419434
108,0.7894736842105263,2.379711866378784
109,0.7894736842105263,2.4410362243652344
110,0.7894736842105263,2.4075441360473633
111,0.7894736842105263,2.3351941108703613
112,0.7894736842105263,2.400418996810913
113,0.7894736842105263,2.3596251010894775
114,0.7894736842105263,2.4746110439300537
115,0.7894736842105263,2.5856666564941406
116,0.7894736842105263,2.4167277812957764
117,0.7894736842105263,2.7742228507995605
118,0.7894736842105263,2.474914789199829
119,0.7894736842105263,2.5240697860717773
120,0.7894736842105263,2.478640079498291
121,0.7894736842105263,2.4567370414733887
122,0.7894736842105263,2.4416918754577637
123,0.7894736842105263,2.4619088172912598
124,0.7894736842105263,2.4820878505706787
125,0.7894736842105263,2.5041069984436035
126,0.7894736842105263,2.7087550163269043
127,0.7894736842105263,2.8046109676361084
128,0.7894736842105263,3.675773859024048
129,0.7894736842105263,3.273683786392212
130,0.7894736842105263,2.377315044403076
131,0.7894736842105263,2.735957145690918
132,0.7894736842105263,3.867027759552002
133,0.7894736842105263,3.9667210578918457
134,0.7894736842105263,3.0609209537506104
135,0.7894736842105263,2.9113941192626953
136,0.7894736842105263,2.863023042678833
137,0.7894736842105263,3.206850051879883
138,0.7894736842105263,3.414590358734131
139,0.7894736842105263,3.2252349853515625
140,0.7894736842105263,2.9991800785064697
141,0.7894736842105263,3.001542806625366
142,0.7894736842105263,3.663865089416504
143,0.7894736842105263,3.289997100830078
144,0.7894736842105263,3.236902952194214
145,0.7894736842105263,3.6821858882904053
146,0.7894736842105263,3.2087340354919434
147,0.7894736842105263,3.6939589977264404
148,0.7894736842105263,3.4210000038146973
149,0.7894736842105263,2.941847801208496
