Epoch,Accuracy,Time (s)
0,0.7105263157894737,14.444647312164307
1,0.8421052631578947,14.408398866653442
2,0.8421052631578947,14.413782119750977
3,0.8947368421052632,14.396188497543335
4,0.868421052631579,14.444501399993896
5,0.868421052631579,14.428029537200928
6,0.868421052631579,14.421918153762817
7,0.868421052631579,14.403637647628784
8,0.868421052631579,14.424058675765991
9,0.868421052631579,14.407206773757935
10,0.9210526315789473,14.432717084884644
11,0.868421052631579,14.392760038375854
12,0.8421052631578947,14.422107458114624
13,0.8421052631578947,14.424532651901245
14,0.8421052631578947,14.421730279922485
15,0.8421052631578947,14.42542576789856
16,0.8421052631578947,14.448596715927124
17,0.868421052631579,14.449971199035645
18,0.8421052631578947,14.430766582489014
19,0.8421052631578947,14.447521686553955
20,0.8157894736842105,14.405207395553589
21,0.8421052631578947,14.413557052612305
22,0.8157894736842105,14.414681911468506
23,0.8421052631578947,14.426259756088257
24,0.8421052631578947,14.403289556503296
25,0.8421052631578947,14.422674894332886
26,0.8157894736842105,14.426989555358887
27,0.7894736842105263,14.45748257637024
28,0.8157894736842105,14.39892315864563
29,0.7894736842105263,14.418871879577637
30,0.7894736842105263,14.409970998764038
31,0.8157894736842105,14.4006187915802
32,0.8157894736842105,14.434531211853027
33,0.868421052631579,14.404771089553833
34,0.8157894736842105,14.387161016464233
35,0.868421052631579,14.428926229476929
36,0.7894736842105263,14.415103435516357
37,0.8421052631578947,14.436579704284668
38,0.8157894736842105,14.445664882659912
39,0.8421052631578947,14.391252279281616
40,0.8421052631578947,14.42090892791748
41,0.8157894736842105,14.456673860549927
42,0.8421052631578947,14.42951488494873
43,0.8421052631578947,14.405529499053955
44,0.8421052631578947,14.439218759536743
45,0.8157894736842105,14.411913633346558
46,0.8421052631578947,14.45184850692749
47,0.8421052631578947,14.415152311325073
48,0.8421052631578947,14.412714719772339
49,0.8157894736842105,14.426695108413696
50,0.8421052631578947,14.430901765823364
51,0.8421052631578947,14.454267024993896
52,0.8157894736842105,14.431865215301514
53,0.8421052631578947,14.466739416122437
54,0.8157894736842105,14.402151346206665
55,0.8421052631578947,14.422024965286255
56,0.8157894736842105,14.458330869674683
57,0.8157894736842105,14.409656286239624
58,0.8157894736842105,14.455035209655762
59,0.8157894736842105,14.446531057357788
60,0.8157894736842105,14.452064514160156
61,0.8157894736842105,14.442796468734741
62,0.8157894736842105,14.446508169174194
63,0.8157894736842105,14.421689987182617
64,0.8157894736842105,14.419533729553223
65,0.8157894736842105,14.418674945831299
66,0.8157894736842105,14.396704196929932
67,0.8157894736842105,14.422686338424683
68,0.8157894736842105,14.442819118499756
69,0.8157894736842105,14.39919137954712
70,0.8157894736842105,14.462929964065552
71,0.8157894736842105,14.43163800239563
72,0.8157894736842105,14.40951681137085
73,0.8157894736842105,14.47561001777649
74,0.8157894736842105,14.46191143989563
75,0.8157894736842105,14.438532590866089
76,0.8157894736842105,14.412651300430298
77,0.8157894736842105,14.446167945861816
78,0.8157894736842105,14.421120405197144
79,0.8157894736842105,14.401294231414795
80,0.8157894736842105,14.428311109542847
81,0.8157894736842105,14.399757862091064
82,0.8157894736842105,14.457558870315552
83,0.8157894736842105,14.473644256591797
84,0.8157894736842105,14.417931318283081
85,0.8157894736842105,14.455916404724121
86,0.8157894736842105,14.427735805511475
87,0.8157894736842105,14.421161651611328
88,0.8157894736842105,14.424779415130615
89,0.8157894736842105,14.460067510604858
90,0.8157894736842105,14.403944492340088
91,0.8157894736842105,14.431613445281982
92,0.8157894736842105,14.422022104263306
93,0.8157894736842105,14.456903219223022
94,0.8157894736842105,14.420863151550293
